OG0006804.0	OG0004464.0	OG0000027.457	OG0004617.12	OG0000692.0	OG0000019.257	OG0000177.8	OG0002252.0	OG0006400.2	OG0001698.26	OG0009883.5	OG0004338.2	OG0001643.24	OG0004324.0	OG0000606.2	OG0001967.0	OG0000835.7	OG0004710.2	OG0002346.16	OG0000038.0	OG0000027.1	OG0004835.2	OG0001566.2	OG0000471.2	OG0012896.0	OG0000107.44
-0.9132162338579334	-0.5420380555473153	-0.9018499789079885	-1.534913621113934	-0.6610907271910786	-0.6794575575715407	0.40064722052282803	-0.9700171337842857	-1.626379626754263	-1.2039006722965686	-2.879382638782058	-1.8416629728328997	-1.1587514286937521	-1.446934455954395	-0.6443071024337754	-0.5075827599241425	-1.1883645691462565	-0.512925319948276	-0.07369688813860564	-0.5428785420499038	-0.35752946268417823	-2.554697057863487	-1.0540927027897475	-1.3375210295767486	-1.4131151871478154	-0.43908943912011134
OG0005115.3	OG0000112.0	OG0006499.0	OG0003880.0	OG0013059.0	OG0001629.5	OG0005684.2	OG0000420.0	OG0002776.0	OG0000727.24	OG0010727.0	OG0000795.40	OG0001198.26	OG0004069.4	OG0002260.4	OG0004605.20	OG0002143.0	OG0000272.36	OG0005622.0	OG0007250.0	OG0000169.16	OG0000442.2	OG0000010.64	OG0000007.976	OG0000006.561	OG0005150.0
-0.21240037308900625	-0.1919857109104024	-1.692921261460185	-0.6741531017611848	-13.287712379549449	0.5783107928487263	-0.5922665690120673	-0.49045616203966397	-1.0162493516450748	-0.7715199016700826	-1.663830889535991	-1.5721793160228665	-0.7742315035704033	-0.6069133449764688	-0.8367589148364569	-1.774971916745951	-0.5857562012813124	-1.0174170530774094	-3.010424979419093	-1.1584293626044828	-0.3176064889372687	-0.22617242101930626	-0.09403302480772001	-0.24982229440694287	-0.17266872938773947	-0.2149098450052418
OG0012773.4	OG0000334.9	OG0003320.8	OG0000062.12	OG0006490.14	OG0001584.0	OG0000350.8	OG0006151.2	OG0001052.26	OG0004579.2	OG0008697.2	OG0008302.3	OG0011447.0	OG0005546.6	OG0002751.22	OG0000088.3	OG0000002.585	OG0001281.24	OG0002708.0	OG0000442.2	OG0002334.0	OG0003831.0	OG0002262.0	OG0002629.7	OG0000001.425	OG0000007.976	OG0000054.0
-1.37632039170599	-0.4353779475630195	-0.48559996096338387	-1.5538496598709068	-1.7898605425983316	-1.176902852650796	-0.40144422667648927	-1.087426774325152	-0.8956633401852645	-1.1746213961070686	-2.5303223701828106	-2.002310160687201	-0.7273795453370082	-0.7475843409673495	-0.0609991549304867	-0.11434754870041268	-0.7004036512159048	-1.0561911686737453	-0.4324545523562533	-0.22617242101930626	-1.0232697793228471	-0.6845497000150675	-0.6418288250304456	0.055334501751099704	0.661840791305371	-0.24982229440694287	-0.11450372678347603
OG0007324.3	OG0000081.1	OG0008512.0	OG0000874.1	OG0000100.1	OG0001855.4	OG0000536.32	OG0000002.763	OG0002590.0	OG0000724.26	OG0003068.0	OG0000056.0	OG0000239.0	OG0000196.0	OG0006383.0	OG0008158.4	OG0001256.24	OG0001514.22	OG0004412.2	OG0005118.8	OG0001176.24	OG0000435.0	OG0009251.1	OG0002801.16	OG0004278.24	OG0000045.0	OG0012737.0
-2.9345655540513667	-0.890037746601182	-0.9962538607671053	-0.8669626212526502	-0.00926292132896792	-0.5706786300585585	-0.41522987144272494	-0.7257085158978973	-0.7495234474970307	-0.320846479161911	-0.5454029434654504	0.25229454120183664	-0.4494932990471394	-0.21089678249861854	-0.7076894117955741	-1.3554976275810642	-1.7631706645136003	-1.0718760695869949	-0.781404798449143	-1.341171575656346	-1.1635910677202619	0.490672809713238	-1.810460055611497	-0.5848903677724204	-1.0421596732937675	-0.2716005413289375	-2.4532413295652273
OG0006697.0	OG0000900.25	OG0000130.38	OG0003053.2	OG0000200.0	OG0000746.0	OG0000009.921	OG0003661.0	OG0004755.2	OG0002162.0	OG0002709.2	OG0006474.4	OG0000729.25	OG0014589.0	OG0005336.8	OG0000018.842	OG0000011.1	OG0002140.0	OG0000176.0	OG0000090.24	OG0005473.2	OG0001372.24	OG0014667.0	OG0000147.0	OG0002863.0	OG0000059.59	OG0009301.0
-1.6697858227506985	-1.2515387669959646	-0.1440103026915193	-0.9991346425567468	-0.1934697107404345	-0.7145385948629639	-0.07263446472662155	-1.0072315692310758	-1.5525794954095031	-0.9509269033456944	-1.6161713128375652	-0.8580441144163556	-0.5546970578634869	-2.518701058452435	-2.4763376860395074	-0.48559996096338387	0.5140970048942337	-1.0791731728110858	-0.33387969740416884	0.15328652099086262	-1.1571418167440228	-1.6803820657998387	-2.3168874781868323	-1.5803532474685666	-0.24656661207311956	-0.8674889602008048	-2.1746213961070686
OG0002087.0	OG0005921.2	OG0000723.64	OG0000010.475	OG0014048.0	OG0000121.128	OG0000265.0	OG0001306.1	OG0000001.1420	OG0008358.1	OG0011435.0	OG0000522.0	OG0002449.21	OG0000160.4	OG0000784.0	OG0000018.842	OG0000239.0	OG0002471.0	OG0006825.0	OG0003313.1	OG0000290.0	OG0001045.24	OG0003338.0	OG0008180.1	OG0000268.1	OG0005848.4
-1.1854085623368023	-1.2764851241261952	-1.1351106355302503	0.007339046008161679	-0.5683235586073672	-0.9810810178369486	-1.097270360766624	-1.9523220248555246	-0.01727103870140411	-1.1995866873612426	-1.0270868234812223	-0.5944432366562431	-0.291238890816222	-0.030913993470059714	-0.862496476250065	-0.48559996096338387	-0.4494932990471394	-1.4131151871478154	-1.0914176345211863	-1.5215976219627267	-0.5907448533151622	-1.3617871145765936	-0.25068027542591964	-3.009262921328968	-1.2873602020691484	-2.9736956756480915
OG0000011.866	OG0000360.67	OG0001111.22	OG0000749.2	OG0004971.4	OG0000014.1	OG0000121.128	OG0005940.0	OG0012916.0	OG0000187.1	OG0004848.14	OG0002729.16	OG0000042.185	OG0000318.0	OG0012224.0	OG0005454.0	OG0000002.1788	OG0006379.10	OG0006811.0	OG0004226.0	OG0000105.0	OG0008627.0	OG0000382.41	OG0001312.1	OG0002185.6	OG0000537.8
0.3951725059957788	-1.473530495359169	-1.1124747292584127	-0.3830777578812987	-1.6989977439671857	-0.4737308279347723	-0.9810810178369486	-0.7004036512159048	-2.4651415485992816	-0.2067283455019175	-2.7670936989931696	-1.4134994447185751	-0.8953949567706891	-0.8614476248473515	-3.571407339705032	-1.3759459088898995	0.2893623404769398	-1.4695296746008095	-1.618384375153546	-1.814513995871922	0.3918776772778659	-0.41369161189047277	-1.7863727614880525	-1.22431729826094	-1.386091221203337	-0.7223722523409946
OG0007731.0	OG0001386.24	OG0002285.24	OG0000615.1	OG0000032.252	OG0000071.0	OG0000130.38	OG0007022.0	OG0002802.20	OG0000009.921	OG0000975.0	OG0000142.14	OG0010144.0	OG0001581.24	OG0000006.1	OG0000196.0	OG0000923.0	OG0003795.5	OG0002907.66	OG0005099.0	OG0009104.4	OG0003156.4	OG0002419.38	OG0002032.0	OG0004347.0	OG0011600.2	OG0003875.2
-0.7124095044760588	-0.6115349027168463	-0.9962538607671053	-1.113098732313508	-0.3082871842179762	-0.24331826019099598	-0.1440103026915193	-1.5294891648227245	-0.7410590318944938	-0.07263446472662155	-0.42876006879851164	-0.09557370739849257	-1.9323612831246366	-0.9222101113563324	-0.6531281860557505	-0.21089678249861854	0.7399344890375401	-1.2979631040873163	-2.643856189774725	-1.0761282264699223	-1.9094175236375577	-1.1341603478413376	-1.0025991910479572	-1.306858773169714	-0.9646576192078029	-1.1165355818976774	-1.8401125212694995
OG0005846.2	OG0001749.32	OG0008482.0	OG0000071.0	OG0010668.0	OG0000429.0	OG0000009.921	OG0000860.24	OG0002867.1	OG0005828.2	OG0005394.0	OG0002399.4	OG0001707.6	OG0000002.1788	OG0002140.0	OG0000785.2	OG0000228.54	OG0000343.0	OG0000759.38	OG0002037.0	OG0005090.0	OG0001118.24	OG0000147.0	OG0006206.2	OG0003987.6
-1.482774707497541	-1.0403782015207206	-0.9655025358005551	-0.24331826019099598	-0.9899363166553026	-0.28086037780067485	-0.07263446472662155	-1.542458237592193	-2.0540927027897475	-1.7475843409673495	-0.596623193312918	-0.43791635730384093	-0.23514432874529573	0.2893623404769398	-1.0791731728110858	-0.6060347243397574	-0.48964565918638664	-0.009698583431293964	-1.4088950949352212	-0.9905094970525475	-0.7249929525001302	-1.3744489489206877	-1.5803532474685666	-0.9151193464087035	-0.8588288275392587
OG0000245.24	OG0001248.1	OG0005121.0	OG0002324.4	OG0003934.0	OG0001134.24	OG0003053.2	OG0000302.34	OG0004455.4	OG0005414.0	OG0000007.585	OG0001273.24	OG0003285.0	OG0000026.45	OG0000710.0	OG0008495.8	OG0005695.10	OG0002319.0	OG0000002.1788	OG0011348.0	OG0000232.19	OG0001710.24	OG0000391.20	OG0005989.0	OG0013578.4	OG0000112.0	OG0007182.0
-0.6384562020321349	-1.3222888137393203	0.7407980680414706	-0.7784322114615907	-2.206228941455776	-1.8323851592448888	-0.9991346425567468	-0.896200256842332	-1.1405074546072205	-1.541198058410986	-0.3949798469375905	-1.4607667291339643	-0.6734626518600482	-0.1413028099616662	-0.6517675807607293	-0.9301603749313656	-1.5868392244091865	-0.6859415911417392	0.2893623404769398	-2.243318260190996	-1.3008037548517561	-0.4060248206794444	-0.35328433892264566	-1.9759640645444907	-2.301870442546109	-0.1919857109104024	-1.4575933541049346
OG0012770.0	OG0000109.0	OG0001036.24	OG0000861.24	OG0000043.242	OG0005660.0	OG0000198.0	OG0006396.7	OG0001863.0	OG0000001.1420	OG0001656.2	OG0000392.72	OG0000239.0	OG0003724.26	OG0007287.0	OG0003960.4	OG0001379.1	OG0001785.1	OG0000088.3	OG0006827.2	OG0006519.0	OG0004379.8	OG0002335.4	OG0004243.8	OG0000837.0	OG0000054.0
-0.6594946993260151	-0.30953820508128127	-0.9459156071576208	-0.7195187256993765	-0.1305233660345985	-1.0303245368567977	-0.3989691306511904	-1.0764324320674414	-1.0655212410931172	-0.01727103870140411	-0.35328433892264566	-1.4779442508390357	-0.4494932990471394	-0.9731291352752548	-1.6592668394122683	-0.7497660191732456	-0.025617534179270093	-0.7801654761146294	-0.11434754870041268	-1.4138838046624735	-1.3997302464909953	-0.5689654696483859	-1.0368218438261088	-0.7069827279504917	0.21921499579542392	-0.11450372678347603
OG0003053.2	OG0004348.1	OG0007792.10	OG0000009.921	OG0001567.1	OG0001319.1	OG0001863.0	OG0003623.8	OG0000034.305	OG0008112.0	OG0015416.2	OG0017926.0	OG0000018.842	OG0000196.0	OG0012179.2	OG0000923.0	OG0000075.0	OG0004010.24	OG0009897.1	OG0002012.0	OG0002862.0	OG0005613.0	OG0002514.2	OG0000584.0	OG0001251.24	OG0001653.23	OG0000012.918
-0.9991346425567468	-0.45997273074249273	-2.049904905826314	-0.07263446472662155	-1.190009416024795	-0.5764756117556651	-1.0655212410931172	-1.352178966598703	-0.6588112275212595	-1.1536069791476398	-3.261188937029684	-2.288416992526039	-0.48559996096338387	-0.21089678249861854	-1.6060347243397572	0.7399344890375401	-0.44929630375211244	-2.3503385593573003	-1.2192699635236235	-1.349970759472354	-1.7612131404128835	-0.6062543293391751	-1.164237581305309	1.6572284011610958	-1.1468826087764485	-1.134793803412827	-0.17576167339628612
OG0000119.0	OG0000349.0	OG0002486.16	OG0005440.0	OG0000536.32	OG0000279.0	OG0001263.26	OG0004320.3	OG0000001.1420	OG0004848.14	OG0016065.0	OG0005061.1	OG0011606.2	OG0006311.0	OG0004865.2	OG0005241.12	OG0000888.24	OG0000785.2	OG0001243.24	OG0009299.6	OG0000169.16	OG0002139.0	OG0000442.2	OG0005066.2	OG0000230.58	OG0003198.2	OG0000045.0
-0.8567372069613801	-0.4111954329844497	-0.5691795034802285	-0.04647400042604054	-0.41522987144272494	-0.7006381023484414	-1.0667295284676728	-1.9268652953697847	-0.01727103870140411	-2.7670936989931696	-3.22431729826094	-0.9666298615394078	-1.9356689537540164	-0.6436307862837749	-0.2164176260596288	-1.454426943964968	-0.5359591281101133	-0.6060347243397574	-1.2436598477481473	-1.0558912008920451	-0.3176064889372687	-1.1880358246898064	-0.22617242101930626	-1.2681216511915685	-0.15136203809529378	-1.366615291442657	-0.2716005413289375
OG0008068.0	OG0003865.0	OG0002080.0	OG0002777.4	OG0001561.0	OG0004452.2	OG0011915.6	OG0001058.26	OG0003205.0	OG0000226.4	OG0002426.84	OG0000026.45	OG0000139.0	OG0003239.9	OG0011346.0	OG0007392.0	OG0005413.12	OG0000228.54	OG0000042.23	OG0005482.0	OG0000010.64	OG0000992.0	OG0000147.0	OG0009015.6	OG0000112.0	OG0000012.918	OG0007182.0
-1.4394806784556318	-0.6373337441517455	-0.8831029817117376	-0.8114724732255982	-0.4568010998066673	-1.127210631993763	-2.0837526763099867	-1.2172559636048	-0.544140190613815	-0.3170671972827844	-1.3015147923431765	-0.1413028099616662	-0.6077925010310296	-0.7720125412654069	-2.52865644038928	-0.862496476250065	-1.064012303563144	-0.48964565918638664	-1.0843643765696869	0.33124659930012	-0.09403302480772001	-0.36123105558305013	-1.5803532474685666	-2.009262921328968	-0.1919857109104024	-0.17576167339628612	-1.4575933541049346
OG0000334.9	OG0001111.22	OG0010750.6	OG0000109.0	OG0000364.1	OG0003821.20	OG0000198.0	OG0003774.0	OG0003068.0	OG0005697.0	OG0018149.0	OG0010772.2	OG0000056.0	OG0000026.45	OG0003678.2	OG0004257.24	OG0006124.2	OG0004453.2	OG0000713.24	OG0000176.0	OG0000285.1	OG0002168.0	OG0000192.0	OG0002558.0	OG0003343.2	OG0001011.1
-0.4353779475630195	-1.1124747292584127	-2.852042118612899	-0.30953820508128127	-0.7065117976244923	-1.180822334457232	-0.3989691306511904	-0.4451656041058071	-0.5454029434654504	-1.7245161073327122	-0.6292777248518329	-1.781900825629855	0.25229454120183664	-0.1413028099616662	-1.2796339686811926	-1.4924844135207713	-1.0724827538015236	-1.0822245593988842	-1.139235797371172	-0.33387969740416884	-1.0528949484321255	-0.5504650365217113	-0.7107557148433575	-0.6005554354105423	-0.6723126358239528	-0.835728602319259
OG0001454.24	OG0003823.8	OG0002453.0	OG0013504.0	OG0000874.1	OG0006610.0	OG0009076.4	OG0005485.2	OG0000265.0	OG0000336.0	OG0006082.0	OG0001269.1	OG0008570.0	OG0015204.0	OG0000710.0	OG0000026.45	OG0000139.0	OG0006825.0	OG0000828.16	OG0008171.0	OG0000423.2	OG0002073.0	OG0001360.24	OG0003607.0	OG0000169.16	OG0009083.9	OG0000012.918
-1.7754657367202709	-0.6364364062028108	-0.23158274510390153	-0.644532611623901	-0.8669626212526502	-1.8520421186128988	-2.9456377115503107	-0.5911794654711495	-1.097270360766624	-0.4330387576855113	-0.4367442285670112	-1.5687514675652392	-0.5916142085935863	-0.8630211880364963	-0.6517675807607293	-0.1413028099616662	-0.6077925010310296	-1.0914176345211863	-0.5756153284619034	-0.7739847835970121	-0.11185099598415361	-0.6707041518974848	-1.3433663454116158	-0.8127389951583031	-0.3176064889372687	-0.5559690888416073	-0.17576167339628612
OG0000245.24	OG0004966.0	OG0006851.4	OG0004004.10	OG0000152.155	OG0005151.29	OG0000109.0	OG0001538.6	OG0003540.0	OG0001617.48	OG0008752.0	OG0000364.1	OG0001401.24	OG0003584.16	OG0000512.25	OG0002244.0	OG0004590.28	OG0012405.0	OG0006825.0	OG0001626.24	OG0000002.1788	OG0000169.16	OG0000010.64	OG0000584.0	OG0001044.24	OG0000007.976	OG0008193.4
-0.6384562020321349	-1.165531478289697	-1.088653555896428	-0.7888631730177249	-0.9197516699078797	-2.1202942337177118	-0.30953820508128127	-0.48822837392943463	-0.5280322123384842	-0.9467496152977498	-1.1370130908049096	-0.7065117976244923	-0.9708651959469772	-1.038598926835721	-1.0667295284676728	-0.5045094894850606	-1.35070645303286	-1.4795526066810747	-1.0914176345211863	-0.6321816563938067	0.2893623404769398	-0.3176064889372687	-0.09403302480772001	1.6572284011610958	-0.4874191213260316	-0.24982229440694287	-1.309001920443092
OG0000548.29	OG0000145.16	OG0000407.1	OG0000429.0	OG0000018.289	OG0000892.1	OG0004274.22	OG0005463.3	OG0000015.1	OG0000494.1	OG0000160.4	OG0004120.0	OG0000026.45	OG0000196.0	OG0001664.2	OG0000103.296	OG0008989.0	OG0005923.1	OG0000228.54	OG0007275.0	OG0002334.0	OG0000268.1	OG0010025.0	OG0001981.2	OG0006866.0	OG0013997.0	OG0001078.24
-1.3614163847683378	-1.130049652341001	-0.9610020212024905	-0.28086037780067485	-0.18885782633069192	-0.6665762662748083	-1.521183470950585	-1.553426147453103	0.7040751643766956	-0.5602173105240185	-0.030913993470059714	-1.2270164478618955	-0.1413028099616662	-0.21089678249861854	0.7975110886849958	-1.427401324629968	-3.0868137745110054	-0.952042892603345	-0.48964565918638664	-1.521183470950585	-1.0232697793228471	-1.2873602020691484	-0.443791328260415	-0.7804132554266838	-0.5597919249862502	-2.594225422050124	-2.0661252582846443
OG0020480.0	OG0005664.4	OG0000100.1	OG0004942.0	OG0004540.24	OG0001892.0	OG0000198.0	OG0001877.0	OG0007448.2	OG0000056.0	OG0012187.0	OG0000867.24	OG0006474.4	OG0012273.1	OG0004683.0	OG0002471.0	OG0000047.282	OG0009940.0	OG0002791.5	OG0000310.18	OG0000082.1	OG0000192.0	OG0000683.0	OG0000645.36	OG0007485.0	OG0000263.57	OG0006255.2
-2.7140651920561276	-1.5462453931483024	-0.00926292132896792	-1.9793733494100423	-1.0356383367532653	-0.8414044484991035	-0.3989691306511904	-0.23344723992368574	-1.3280726151852633	0.25229454120183664	-2.23854450717728	-1.3118644115426648	-0.8580441144163556	-0.9919434451289415	-0.8876334769274369	-1.4131151871478154	-0.4221724087637519	-1.0212186232372655	-1.6592668394122683	-0.14082554413356455	-0.853866171106625	-0.7107557148433575	-0.10005101381032842	-1.402778731599688	-0.7114642497061978	0.818932344010497	-2.5403585500713883
OG0002674.20	OG0000010.475	OG0000592.34	OG0010135.0	OG0000349.0	OG0002486.16	OG0012758.0	OG0014828.2	OG0000420.0	OG0007551.0	OG0001847.4	OG0000350.8	OG0012918.2	OG0001682.68	OG0000919.32	OG0002399.4	OG0000026.45	OG0010570.0	OG0003039.0	OG0005169.0	OG0000869.2	OG0004842.6	OG0000010.64	OG0000307.20	OG0006136.0	OG0001764.0	OG0000456.0
-0.01144254863717844	0.007339046008161679	-0.6237096166629484	-1.3219280948873626	-0.4111954329844497	-0.5691795034802285	-1.4900508536956893	-2.2162500169928254	-0.49045616203966397	-1.4085120616020568	-2.3488679220832784	-0.40144422667648927	-2.0991235338421013	-2.15200309344505	-1.0944950568503844	-0.43791635730384093	-0.1413028099616662	-1.3104324560495328	-1.222296244872902	-1.5075827599241425	-0.6755349936684583	-2.5403585500713883	-0.09403302480772001	-0.13336891930599895	-1.3194055851186515	-1.4035418604410144	-0.9134879534257182
OG0001701.8	OG0004136.2	OG0000334.9	OG0010769.5	OG0001645.0	OG0005163.0	OG0000575.28	OG0003786.18	OG0000127.0	OG0001557.1	OG0010808.4	OG0000865.1	OG0000780.24	OG0011953.0	OG0003696.0	OG0000206.0	OG0009858.0	OG0000013.2	OG0000176.0	OG0002150.0	OG0002172.0	OG0002885.12	OG0004054.20	OG0004379.8	OG0000006.561	OG0001668.0	OG0002231.0
-1.056491198838264	-0.6047177958677665	-0.4353779475630195	-1.0794780212096609	-0.5792750805841527	-0.9069807668664552	-0.6810758359699232	-0.9445266641015685	-0.41676977290008077	-0.8517817278458553	-1.8267446169790276	-0.023563039826121193	-0.6954889581900472	-0.832899031036925	-0.5004219529898684	0.24865627000440324	-2.1354275372428675	0.07464243793449277	-0.33387969740416884	-0.4667356869282084	-0.7022803279564871	-0.7705351268599081	-1.6702449142552531	-0.5689654696483859	-0.17266872938773947	-0.5676819330504765	-1.4386983058546305
OG0007386.1	OG0000011.866	OG0001617.48	OG0000364.1	OG0000102.0	OG0000123.210	OG0000975.0	OG0000223.2	OG0000142.14	OG0004287.3	OG0003204.0	OG0000002.1788	OG0001659.0	OG0000824.24	OG0000074.1	OG0002971.0	OG0006074.0	OG0005473.2	OG0014643.4	OG0007079.10	OG0000483.0	OG0001349.1	OG0004749.2	OG0002801.16	OG0000074.152	OG0000133.1	OG0005831.1
-1.7178567712185016	0.3951725059957788	-0.9467496152977498	-0.7065117976244923	-0.012315322433239274	-1.5344956303704944	-0.42876006879851164	-0.3170671972827844	-0.09557370739849257	-0.8458056750072103	-1.121549296903336	0.2893623404769398	-0.5061477523051228	-0.961563818343892	0.46686200377591763	-0.9159357352115255	-0.7259471159217421	-1.1571418167440228	-1.3219280948873626	-1.3532843389226457	-0.9683225035492398	-1.3168874781868323	-0.9219367442231812	-0.5848903677724204	-0.5625591756364571	-2.5649048483799026	-1.2375236119530149
OG0005370.0	OG0000214.0	OG0000349.0	OG0001130.24	OG0000007.3	OG0000876.20	OG0008562.0	OG0008097.4	OG0005418.0	OG0000838.0	OG0001199.24	OG0000966.4	OG0000795.40	OG0000056.0	OG0007160.0	OG0002399.4	OG0006390.0	OG0003535.14	OG0000257.0	OG0000011.1	OG0004327.0	OG0000169.16	OG0000442.2	OG0001229.1	OG0012532.0	OG0004749.2
-1.1854085623368023	-0.42953706897395905	-0.4111954329844497	-0.4635491698052915	-0.23565384492254624	-0.718331420027155	-1.434012959249229	-1.6910567118747863	-0.09249398578733699	-0.7634155418868248	-1.1009790904205832	0.2167342196001311	-1.5721793160228665	0.25229454120183664	-1.0816137655536522	-0.43791635730384093	-1.547088335060036	-0.3120435059555183	0.0001442622910945383	0.5140970048942337	-0.13099723532474775	-0.3176064889372687	-0.22617242101930626	-1.6679509162510255	-1.1168484291375218	-0.9219367442231812
OG0001446.24	OG0004876.0	OG0008008.1	OG0000092.1	OG0006135.0	OG0000142.14	OG0001927.0	OG0003326.0	OG0003381.2	OG0009101.0	OG0000015.1	OG0000710.0	OG0000026.45	OG0000011.1	OG0005817.0	OG0004837.2	OG0005314.0	OG0000794.20	OG0003948.1	OG0003984.0	OG0001766.6	OG0000483.0	OG0000120.105	OG0000841.0	OG0000347.80	OG0008452.14	OG0002519.0
-1.3740749515003459	-1.0171250391019384	-2.67116353577046	0.8123750005659496	-0.08865355589642802	-0.09557370739849257	-0.8290494466816325	-0.36642929324206563	-0.07157282312431477	-1.1420986040360603	0.7040751643766956	-0.6517675807607293	-0.1413028099616662	0.5140970048942337	0.42985695113365224	-1.5006260549978325	-1.248450585208394	-0.21407286926621943	-1.0436459153546316	-1.3781942652528345	-0.5145731728297583	-0.9683225035492398	-0.5544851616978876	-0.7086321957146922	-1.2722973271627618	-1.5972778231543954	-0.6073528560357366
OG0004394.36	OG0001426.2	OG0002913.0	OG0002711.15	OG0005027.0	OG0006228.0	OG0002210.0	OG0001175.1	OG0001849.0	OG0000001.1420	OG0000838.0	OG0006104.0	OG0000139.0	OG0007467.0	OG0000002.1788	OG0002621.3	OG0001243.24	OG0004977.0	OG0000116.0	OG0000310.18	OG0000285.1	OG0000307.20	OG0000230.58	OG0008606.0	OG0004499.0	OG0000779.1
-1.5585165204173554	-1.0344557997682955	-0.9751130006868205	-1.1762506396917272	-1.478748204630188	-1.1313132346778652	-0.8086900325542714	-0.7705351268599081	-0.7816527907215007	-0.01727103870140411	-0.7634155418868248	-1.0445383960764985	-0.6077925010310296	-1.1742957680635042	0.2893623404769398	-0.5713215900517699	-1.2436598477481473	-0.4291485165770805	-0.7560872411268253	-0.14082554413356455	-1.0528949484321255	-0.13336891930599895	-0.15136203809529378	-1.1995866873612426	-0.11544115049474857	-1.3284348738289469
